account_id,ticket_count_x,ticket_bucket_x,usage_avg_min,usage_bucket_x,error_sum,error_bucket_x,satisfaction_avg,satisfaction_bucket_x,churn_date_x,reason_code_x,feedback_text_x,last12_ticket_count,last12_usage_avg_min,last12_error_sum,last12_satisfaction_avg,last12_ticket_bucket,last12_usage_bucket,last12_error_bucket,last12_satisfaction_bucket,churn_flag_x,account_name,industry,country,signup_date,referral_source,plan_tier_x,seats_x,is_trial_x,churn_flag_y,Unnamed: 0,churn_event_id,churn_date_y,reason_code_y,refund_amount_usd,preceding_upgrade_flag,preceding_downgrade_flag,is_reactivation,feedback_text_y,subscription_id,start_date,end_date,plan_tier_y,seats_y,mrr_amount,arr_amount,is_trial_y,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag,usage_id,usage_date,feature_name,usage_count,usage_duration_secs,error_count_x,is_beta_feature,usage_duration_min_x,ticket_id,submitted_at,closed_at,resolution_time_hours,priority,first_response_time_minutes,satisfaction_score_x,escalation_flag,ticket_month,ticket_count_y,ticket_bucket_y,satisfaction_score_y,satisfaction_bucket_y,usage_duration_min_y,usage_bucket_y,error_count_y,error_bucket_y,ticket_month_int,churn_month_int,months_before_churn,error_count,usage_duration_min,satisfaction_score,reference_date,reference_month_int,months_before_reference
A-f9cc74,6,High Risk,73.05,engaged,0,No Errors,3.333333333333333,Satisfied,,,,4.0,73.05,0.0,4.25,Elevated,engaged,No Errors,Very Satisfied,0,Company_360,DevTools,FR,2024-10-12,partner,Enterprise,30,True,False,127,,,,,,,,,S-017e33,2024-11-08,2024-11-25,Basic,53,1007,12084,False,False,False,True,monthly,True,U-ec609d,2023-02-04,feature_38,4,388,,False,,T-d85104,2024-06-18,2024-06-18 23:00:00,23.0,low,151,,False,,,,,,,,,,653,,,0.0,6.466666666666667,5.0,2024-12-31,659.0,-6.0
A-712426,6,High Risk,8.9,disengaged,0,No Errors,3.6666666666666665,Satisfied,,,,3.0,8.9,0.0,4.333333333333333,Elevated,disengaged,No Errors,Very Satisfied,0,Company_155,HealthTech,US,2024-11-10,other,Enterprise,9,False,False,59,C-2c410a,2024-12-23,features,0.0,True,False,True,missing features,S-af8f54,2024-11-28,2024-12-26,Enterprise,9,1791,21492,False,False,False,True,monthly,True,U-eff05f,2023-05-21,feature_36,6,1176,0.0,False,19.6,T-d92e2e,2024-07-18,2024-07-20 19:00:00,67.0,high,67,4.0,False,2024-07,6.0,High Risk,3.6666666666666665,Satisfied,19.6,disengaged,0.0,No Errors,654,659.0,-5.0,,,,,,
A-712426,6,High Risk,8.9,disengaged,0,No Errors,3.6666666666666665,Satisfied,,,,3.0,8.9,0.0,4.333333333333333,Elevated,disengaged,No Errors,Very Satisfied,0,Company_155,HealthTech,US,2024-11-10,other,Enterprise,9,False,False,60,C-2c410a,2024-12-23,features,0.0,True,False,True,missing features,S-af8f54,2024-11-28,2024-12-26,Enterprise,9,1791,21492,False,False,False,True,monthly,True,U-eff05f,2023-05-21,feature_36,6,1176,0.0,False,19.6,T-1e080e,2024-08-04,2024-08-04 15:00:00,15.0,urgent,66,5.0,False,2024-08,6.0,High Risk,3.6666666666666665,Satisfied,19.6,disengaged,0.0,No Errors,655,659.0,-4.0,,,,,,
A-712426,6,High Risk,8.9,disengaged,0,No Errors,3.6666666666666665,Satisfied,,,,3.0,8.9,0.0,4.333333333333333,Elevated,disengaged,No Errors,Very Satisfied,0,Company_155,HealthTech,US,2024-11-10,other,Enterprise,9,False,False,283,,,,,,,,,S-af8f54,2024-11-28,2024-12-26,Enterprise,9,1791,21492,False,False,False,True,monthly,True,U-eff05f,2023-05-21,feature_36,6,1176,,False,,T-d92e2e,2024-07-18,2024-07-20 19:00:00,67.0,high,67,,False,,,,,,,,,,654,,,0.0,19.6,4.0,2024-12-31,659.0,-5.0
A-712426,6,High Risk,8.9,disengaged,0,No Errors,3.6666666666666665,Satisfied,,,,3.0,8.9,0.0,4.333333333333333,Elevated,disengaged,No Errors,Very Satisfied,0,Company_155,HealthTech,US,2024-11-10,other,Enterprise,9,False,False,284,,,,,,,,,S-af8f54,2024-11-28,2024-12-26,Enterprise,9,1791,21492,False,False,False,True,monthly,True,U-eff05f,2023-05-21,feature_36,6,1176,,False,,T-1e080e,2024-08-04,2024-08-04 15:00:00,15.0,urgent,66,,False,,,,,,,,,,655,,,0.0,19.6,5.0,2024-12-31,659.0,-4.0
A-22d9d2,6,High Risk,67.83333333333333,engaged,0,No Errors,2.6666666666666665,Neutral,,,,5.0,67.83333333333333,0.0,2.4,High Risk,engaged,No Errors,Neutral,0,Company_188,DevTools,FR,2024-03-22,event,Pro,8,False,False,19,C-0ba0a0,2024-10-17,pricing,0.0,False,False,False,none,S-142456,2024-04-30,2024-09-06,Basic,10,0,0,True,False,False,True,annual,True,U-fc6e24,2024-04-18,feature_5,9,2808,0.0,False,46.8,T-ca352f,2024-04-24,2024-04-25 07:00:00,31.0,high,140,4.0,False,2024-04,6.0,High Risk,2.6666666666666665,Neutral,46.79999999999999,stable usage,0.0,No Errors,651,657.0,-6.0,,,,,,
A-22d9d2,6,High Risk,67.83333333333333,engaged,0,No Errors,2.6666666666666665,Neutral,,,,5.0,67.83333333333333,0.0,2.4,High Risk,engaged,No Errors,Neutral,0,Company_188,DevTools,FR,2024-03-22,event,Pro,8,False,False,20,C-0ba0a0,2024-10-17,pricing,0.0,False,False,False,none,S-142456,2024-04-30,2024-09-06,Basic,10,0,0,True,False,False,True,annual,True,U-fc6e24,2024-04-18,feature_5,9,2808,0.0,False,46.8,T-04dbe2,2024-07-16,2024-07-16 14:00:00,14.0,urgent,25,0.0,False,2024-07,6.0,High Risk,2.6666666666666665,Neutral,46.79999999999999,stable usage,0.0,No Errors,654,657.0,-3.0,,,,,,
A-22d9d2,6,High Risk,67.83333333333333,engaged,0,No Errors,2.6666666666666665,Neutral,,,,5.0,67.83333333333333,0.0,2.4,High Risk,engaged,No Errors,Neutral,0,Company_188,DevTools,FR,2024-03-22,event,Pro,8,False,False,276,,,,,,,,,S-142456,2024-04-30,2024-09-06,Basic,10,0,0,True,False,False,True,annual,True,U-fc6e24,2024-04-18,feature_5,9,2808,,False,,T-300e16,2024-10-15,2024-10-15 04:00:00,4.0,urgent,131,,True,,,,,,,,,,657,,,0.0,46.8,3.0,2024-12-31,659.0,-2.0
A-22d9d2,6,High Risk,67.83333333333333,engaged,0,No Errors,2.6666666666666665,Neutral,,,,5.0,67.83333333333333,0.0,2.4,High Risk,engaged,No Errors,Neutral,0,Company_188,DevTools,FR,2024-03-22,event,Pro,8,False,False,277,,,,,,,,,S-142456,2024-04-30,2024-09-06,Basic,10,0,0,True,False,False,True,annual,True,U-fc6e24,2024-04-18,feature_5,9,2808,,False,,T-04dbe2,2024-07-16,2024-07-16 14:00:00,14.0,urgent,25,,False,,,,,,,,,,654,,,0.0,46.8,0.0,2024-12-31,659.0,-5.0
A-417d2f,6,High Risk,74.0,engaged,12,High Errors,2.1666666666666665,Neutral,,,,3.0,74.0,6.0,1.6666666666666667,Elevated,engaged,Medium Errors,Unhappy,0,Company_285,Cybersecurity,IN,2023-07-04,partner,Pro,4,True,False,91,C-e4261a,2024-12-30,budget,0.0,False,False,False,missing features,S-38eb77,2024-02-02,2024-05-03,Enterprise,26,5174,62088,False,True,False,True,monthly,True,U-8b757a,2023-01-31,feature_37,9,3582,0.0,False,59.7,T-60bb06,2024-11-20,2024-11-22 08:00:00,56.0,low,144,0.0,False,2024-11,6.0,High Risk,2.1666666666666665,Neutral,59.70000000000001,stable usage,0.0,No Errors,658,659.0,-1.0,,,,,,
A-417d2f,6,High Risk,74.0,engaged,12,High Errors,2.1666666666666665,Neutral,,,,3.0,74.0,6.0,1.6666666666666667,Elevated,engaged,Medium Errors,Unhappy,0,Company_285,Cybersecurity,IN,2023-07-04,partner,Pro,4,True,False,92,C-e4261a,2024-12-30,budget,0.0,False,False,False,missing features,S-38eb77,2024-02-02,2024-05-03,Enterprise,26,5174,62088,False,True,False,True,monthly,True,U-8b757a,2023-01-31,feature_37,9,3582,0.0,False,59.7,T-d9d697,2024-11-06,2024-11-08 22:00:00,70.0,urgent,3,0.0,False,2024-11,6.0,High Risk,2.1666666666666665,Neutral,59.70000000000001,stable usage,0.0,No Errors,658,659.0,-1.0,,,,,,
A-417d2f,6,High Risk,74.0,engaged,12,High Errors,2.1666666666666665,Neutral,,,,3.0,74.0,6.0,1.6666666666666667,Elevated,engaged,Medium Errors,Unhappy,0,Company_285,Cybersecurity,IN,2023-07-04,partner,Pro,4,True,False,328,,,,,,,,,S-38eb77,2024-02-02,2024-05-03,Enterprise,26,5174,62088,False,True,False,True,monthly,True,U-8b757a,2023-01-31,feature_37,9,3582,,False,,T-60bb06,2024-11-20,2024-11-22 08:00:00,56.0,low,144,,False,,,,,,,,,,658,,,0.0,59.7,0.0,2024-12-31,659.0,-1.0
A-417d2f,6,High Risk,74.0,engaged,12,High Errors,2.1666666666666665,Neutral,,,,3.0,74.0,6.0,1.6666666666666667,Elevated,engaged,Medium Errors,Unhappy,0,Company_285,Cybersecurity,IN,2023-07-04,partner,Pro,4,True,False,329,,,,,,,,,S-38eb77,2024-02-02,2024-05-03,Enterprise,26,5174,62088,False,True,False,True,monthly,True,U-8b757a,2023-01-31,feature_37,9,3582,,False,,T-d9d697,2024-11-06,2024-11-08 22:00:00,70.0,urgent,3,,False,,,,,,,,,,658,,,0.0,59.7,0.0,2024-12-31,659.0,-1.0
A-117171,6,High Risk,106.40000000000002,dependency stress,18,High Errors,1.8333333333333333,Unhappy,,,,2.0,106.4,6.0,2.0,Stable,dependency stress,Medium Errors,Unhappy,0,Company_135,HealthTech,FR,2024-09-12,organic,Basic,45,False,True,63,C-f7846a,2024-10-13,budget,0.0,False,False,False,switched to competitor,S-1fb7ac,2024-12-14,2024-12-17,Pro,45,2205,26460,False,False,False,True,annual,True,U-8c043c,2023-09-23,feature_33,11,3652,0.0,False,60.86666666666667,T-e496a8,2024-08-22,2024-08-22 22:00:00,22.0,medium,34,0.0,False,2024-08,6.0,High Risk,1.8333333333333333,Unhappy,60.86666666666667,engaged,0.0,No Errors,655,657.0,-2.0,,,,,,
A-117171,6,High Risk,106.40000000000002,dependency stress,18,High Errors,1.8333333333333333,Unhappy,,,,2.0,106.4,6.0,2.0,Stable,dependency stress,Medium Errors,Unhappy,0,Company_135,HealthTech,FR,2024-09-12,organic,Basic,45,False,True,389,,,,,,,,,S-1fb7ac,2024-12-14,2024-12-17,Pro,45,2205,26460,False,False,False,True,annual,True,U-8c043c,2023-09-23,feature_33,11,3652,,False,,T-e496a8,2024-08-22,2024-08-22 22:00:00,22.0,medium,34,,False,,,,,,,,,,655,,,0.0,60.86666666666667,0.0,2024-12-31,659.0,-4.0
A-9289f6,6,High Risk,65.55,engaged,0,No Errors,2.1666666666666665,Neutral,,,,1.0,65.55,0.0,5.0,Stable,engaged,No Errors,Very Satisfied,0,Company_104,EdTech,US,2023-05-31,event,Enterprise,1,False,False,71,C-3b6b00,2023-08-24,support,17.93,False,False,False,too expensive,S-ae20d8,2023-07-04,2023-07-09,Basic,12,228,2736,False,True,False,True,annual,True,U-64bbb0,2023-01-08,feature_2,8,2936,0.0,False,48.93333333333333,T-c25880,2023-06-01,2023-06-02 11:00:00,35.0,medium,59,5.0,False,2023-06,6.0,High Risk,2.1666666666666665,Neutral,48.93333333333333,stable usage,0.0,No Errors,641,643.0,-2.0,,,,,,
A-9289f6,6,High Risk,65.55,engaged,0,No Errors,2.1666666666666665,Neutral,,,,1.0,65.55,0.0,5.0,Stable,engaged,No Errors,Very Satisfied,0,Company_104,EdTech,US,2023-05-31,event,Enterprise,1,False,False,72,C-3b6b00,2023-08-24,support,17.93,False,False,False,too expensive,S-ae20d8,2023-07-04,2023-07-09,Basic,12,228,2736,False,True,False,True,annual,True,U-64bbb0,2023-01-08,feature_2,8,2936,0.0,False,48.93333333333333,T-c0657b,2023-06-12,2023-06-14 02:00:00,50.0,low,155,0.0,False,2023-06,6.0,High Risk,2.1666666666666665,Neutral,48.93333333333333,stable usage,0.0,No Errors,641,643.0,-2.0,,,,,,
A-9289f6,6,High Risk,65.55,engaged,0,No Errors,2.1666666666666665,Neutral,,,,1.0,65.55,0.0,5.0,Stable,engaged,No Errors,Very Satisfied,0,Company_104,EdTech,US,2023-05-31,event,Enterprise,1,False,False,316,,,,,,,,,S-ae20d8,2023-07-04,2023-07-09,Basic,12,228,2736,False,True,False,True,annual,True,U-64bbb0,2023-01-08,feature_2,8,2936,,False,,T-d5ea25,2024-10-14,2024-10-16 11:00:00,59.0,low,56,,False,,,,,,,,,,657,,,0.0,48.93333333333333,5.0,2024-12-31,659.0,-2.0
A-94d3da,6,High Risk,29.416666666666668,inconsistent,0,No Errors,2.333333333333333,Neutral,,,,3.0,29.416666666666668,0.0,3.6666666666666665,Elevated,inconsistent,No Errors,Satisfied,0,Company_61,HealthTech,US,2023-05-03,other,Basic,41,False,False,406,,,,,,,,,S-32e8fa,2023-06-04,2023-10-21,Pro,41,2009,24108,False,False,False,True,annual,True,U-d4d5be,2024-10-27,feature_23,10,1450,,False,,T-e74b9f,2024-06-10,2024-06-11 12:00:00,36.0,low,98,,False,,,,,,,,,,653,,,0.0,24.166666666666668,3.0,2024-12-31,659.0,-6.0
A-94d3da,6,High Risk,29.416666666666668,inconsistent,0,No Errors,2.333333333333333,Neutral,,,,3.0,29.416666666666668,0.0,3.6666666666666665,Elevated,inconsistent,No Errors,Satisfied,0,Company_61,HealthTech,US,2023-05-03,other,Basic,41,False,False,407,,,,,,,,,S-32e8fa,2023-06-04,2023-10-21,Pro,41,2009,24108,False,False,False,True,annual,True,U-d4d5be,2024-10-27,feature_23,10,1450,,False,,T-7d8c37,2024-08-06,2024-08-06 14:00:00,14.0,low,4,,False,,,,,,,,,,655,,,0.0,24.166666666666668,5.0,2024-12-31,659.0,-4.0
A-94d3da,6,High Risk,29.416666666666668,inconsistent,0,No Errors,2.333333333333333,Neutral,,,,3.0,29.416666666666668,0.0,3.6666666666666665,Elevated,inconsistent,No Errors,Satisfied,0,Company_61,HealthTech,US,2023-05-03,other,Basic,41,False,False,408,,,,,,,,,S-32e8fa,2023-06-04,2023-10-21,Pro,41,2009,24108,False,False,False,True,annual,True,U-d4d5be,2024-10-27,feature_23,10,1450,,False,,T-80126f,2024-11-23,2024-11-23 16:00:00,16.0,urgent,52,,False,,,,,,,,,,658,,,0.0,24.166666666666668,3.0,2024-12-31,659.0,-1.0
A-9bfc9f,6,High Risk,109.84999999999998,dependency stress,6,Medium Errors,1.6666666666666667,Unhappy,,,,4.0,109.85,4.0,0.75,Elevated,dependency stress,Low Errors,Extremely Unhappy,0,Company_228,DevTools,CA,2023-09-14,ads,Pro,53,False,False,153,,,,,,,,,S-627cfa,2023-09-19,2024-01-04,Pro,53,2597,31164,False,False,False,True,monthly,True,U-186775,2023-10-21,feature_7,8,576,,False,,T-8206d0,2024-09-23,2024-09-24 23:00:00,47.0,urgent,21,,False,,,,,,,,,,656,,,1.0,9.6,0.0,2024-12-31,659.0,-3.0
A-9bfc9f,6,High Risk,109.84999999999998,dependency stress,6,Medium Errors,1.6666666666666667,Unhappy,,,,4.0,109.85,4.0,0.75,Elevated,dependency stress,Low Errors,Extremely Unhappy,0,Company_228,DevTools,CA,2023-09-14,ads,Pro,53,False,False,154,,,,,,,,,S-627cfa,2023-09-19,2024-01-04,Pro,53,2597,31164,False,False,False,True,monthly,True,U-186775,2023-10-21,feature_7,8,576,,False,,T-2e3ee5,2024-09-21,2024-09-21 13:00:00,13.0,low,45,,False,,,,,,,,,,656,,,1.0,9.6,0.0,2024-12-31,659.0,-3.0
A-a7bd4b,6,High Risk,116.5,dependency stress,12,High Errors,2.1666666666666665,Neutral,,,,2.0,116.5,4.0,3.0,Stable,dependency stress,Low Errors,Neutral,0,Company_363,Cybersecurity,US,2023-02-15,ads,Enterprise,5,False,False,74,C-edb201,2024-10-15,features,0.0,False,False,False,too expensive,S-704b48,2023-11-15,2024-10-10,Enterprise,15,0,0,True,False,False,True,annual,False,U-9e883a,2023-12-25,feature_14,16,896,0.0,False,14.933333333333334,T-3f5174,2024-06-07,2024-06-08 18:00:00,42.0,high,98,3.0,False,2024-06,6.0,High Risk,2.1666666666666665,Neutral,14.933333333333332,disengaged,0.0,No Errors,653,657.0,-4.0,,,,,,
A-a7bd4b,6,High Risk,116.5,dependency stress,12,High Errors,2.1666666666666665,Neutral,,,,2.0,116.5,4.0,3.0,Stable,dependency stress,Low Errors,Neutral,0,Company_363,Cybersecurity,US,2023-02-15,ads,Enterprise,5,False,False,181,,,,,,,,,S-704b48,2023-11-15,2024-10-10,Enterprise,15,0,0,True,False,False,True,annual,False,U-9e883a,2023-12-25,feature_14,16,896,,False,,T-3f5174,2024-06-07,2024-06-08 18:00:00,42.0,high,98,,False,,,,,,,,,,653,,,0.0,14.933333333333334,3.0,2024-12-31,659.0,-6.0
A-a7bd4b,6,High Risk,116.5,dependency stress,12,High Errors,2.1666666666666665,Neutral,,,,2.0,116.5,4.0,3.0,Stable,dependency stress,Low Errors,Neutral,0,Company_363,Cybersecurity,US,2023-02-15,ads,Enterprise,5,False,False,182,,,,,,,,,S-704b48,2023-11-15,2024-10-10,Enterprise,15,0,0,True,False,False,True,annual,False,U-9e883a,2023-12-25,feature_14,16,896,,False,,T-287662,2024-11-07,2024-11-08 16:00:00,40.0,medium,57,,False,,,,,,,,,,658,,,0.0,14.933333333333334,3.0,2024-12-31,659.0,-1.0
A-3932db,6,High Risk,50.54999999999999,stable usage,0,No Errors,2.1666666666666665,Neutral,,,,3.0,50.54999999999999,0.0,1.6666666666666667,Elevated,stable usage,No Errors,Unhappy,0,Company_144,HealthTech,CA,2023-10-04,other,Pro,19,True,True,348,,,,,,,,,S-8464b6,2024-07-24,2024-08-10,Pro,58,0,0,True,False,False,True,monthly,True,U-b3566d,2024-04-19,feature_24,6,1710,,False,,T-192ed5,2024-09-22,2024-09-24 13:00:00,61.0,low,74,,False,,,,,,,,,,656,,,0.0,28.5,0.0,2024-12-31,659.0,-3.0
A-39b19f,6,High Risk,6.75,disengaged,0,No Errors,2.833333333333333,Neutral,,,,3.0,6.75,0.0,3.333333333333333,Elevated,disengaged,No Errors,Satisfied,0,Company_176,FinTech,US,2023-02-03,partner,Enterprise,1,False,False,120,,,,,,,,,S-0e4b0c,2023-02-28,2023-06-15,Pro,24,1176,14112,False,False,True,True,annual,True,U-da20c9,2023-06-23,feature_17,6,1830,,False,,T-601022,2024-10-04,2024-10-05 19:00:00,43.0,low,32,,True,,,,,,,,,,657,,,1.0,30.5,5.0,2024-12-31,659.0,-2.0
A-39b19f,6,High Risk,6.75,disengaged,0,No Errors,2.833333333333333,Neutral,,,,3.0,6.75,0.0,3.333333333333333,Elevated,disengaged,No Errors,Satisfied,0,Company_176,FinTech,US,2023-02-03,partner,Enterprise,1,False,False,121,,,,,,,,,S-0e4b0c,2023-02-28,2023-06-15,Pro,24,1176,14112,False,False,True,True,annual,True,U-da20c9,2023-06-23,feature_17,6,1830,,False,,T-2b2a49,2024-06-04,2024-06-05 04:00:00,28.0,medium,174,,False,,,,,,,,,,653,,,1.0,30.5,0.0,2024-12-31,659.0,-6.0
A-39b19f,6,High Risk,6.75,disengaged,0,No Errors,2.833333333333333,Neutral,,,,3.0,6.75,0.0,3.333333333333333,Elevated,disengaged,No Errors,Satisfied,0,Company_176,FinTech,US,2023-02-03,partner,Enterprise,1,False,False,122,,,,,,,,,S-0e4b0c,2023-02-28,2023-06-15,Pro,24,1176,14112,False,False,True,True,annual,True,U-da20c9,2023-06-23,feature_17,6,1830,,False,,T-bc2607,2024-08-06,2024-08-08 17:00:00,65.0,high,155,,False,,,,,,,,,,655,,,1.0,30.5,5.0,2024-12-31,659.0,-4.0
A-cbbe12,6,High Risk,49.083333333333336,stable usage,0,No Errors,2.833333333333333,Neutral,,,,4.0,49.083333333333336,0.0,2.0,Elevated,stable usage,No Errors,Unhappy,0,Company_450,Cybersecurity,DE,2023-03-22,partner,Enterprise,40,False,False,247,,,,,,,,,S-26191b,2023-07-21,2024-10-23,Pro,40,0,0,True,False,False,True,annual,True,U-c2eeea,2023-01-07,feature_11,6,1530,,False,,T-0652b3,2024-09-18,2024-09-18 23:00:00,23.0,urgent,53,,False,,,,,,,,,,656,,,0.0,25.5,5.0,2024-12-31,659.0,-3.0
A-cbbe12,6,High Risk,49.083333333333336,stable usage,0,No Errors,2.833333333333333,Neutral,,,,4.0,49.083333333333336,0.0,2.0,Elevated,stable usage,No Errors,Unhappy,0,Company_450,Cybersecurity,DE,2023-03-22,partner,Enterprise,40,False,False,248,,,,,,,,,S-26191b,2023-07-21,2024-10-23,Pro,40,0,0,True,False,False,True,annual,True,U-c2eeea,2023-01-07,feature_11,6,1530,,False,,T-186d63,2024-08-08,2024-08-09 02:00:00,26.0,medium,40,,False,,,,,,,,,,655,,,0.0,25.5,0.0,2024-12-31,659.0,-4.0
A-b9f5b1,6,High Risk,32.13333333333333,inconsistent,18,High Errors,3.333333333333333,Satisfied,,,,3.0,32.13333333333333,9.0,3.333333333333333,Elevated,inconsistent,Medium Errors,Satisfied,0,Company_494,Cybersecurity,US,2023-01-24,other,Pro,15,True,False,3,C-875dc5,2023-07-21,features,0.0,False,False,False,switched to competitor,S-b22602,2024-05-04,2024-09-29,Enterprise,39,0,0,True,False,False,True,annual,True,U-def0bc,2023-04-25,feature_34,11,2145,0.0,False,35.75,T-2fa50a,2023-02-10,2023-02-11 13:00:00,37.0,medium,17,4.0,False,2023-02,6.0,High Risk,3.333333333333333,Satisfied,35.75,inconsistent,0.0,No Errors,637,642.0,-5.0,,,,,,
A-b9f5b1,6,High Risk,32.13333333333333,inconsistent,18,High Errors,3.333333333333333,Satisfied,,,,3.0,32.13333333333333,9.0,3.333333333333333,Elevated,inconsistent,Medium Errors,Satisfied,0,Company_494,Cybersecurity,US,2023-01-24,other,Pro,15,True,False,209,,,,,,,,,S-b22602,2024-05-04,2024-09-29,Enterprise,39,0,0,True,False,False,True,annual,True,U-def0bc,2023-04-25,feature_34,11,2145,,False,,T-c9a73c,2024-10-24,2024-10-24 18:00:00,18.0,urgent,86,,False,,,,,,,,,,657,,,0.0,35.75,4.0,2024-12-31,659.0,-2.0
A-b9f5b1,6,High Risk,32.13333333333333,inconsistent,18,High Errors,3.333333333333333,Satisfied,,,,3.0,32.13333333333333,9.0,3.333333333333333,Elevated,inconsistent,Medium Errors,Satisfied,0,Company_494,Cybersecurity,US,2023-01-24,other,Pro,15,True,False,210,,,,,,,,,S-b22602,2024-05-04,2024-09-29,Enterprise,39,0,0,True,False,False,True,annual,True,U-def0bc,2023-04-25,feature_34,11,2145,,False,,T-21da91,2024-08-09,2024-08-10 08:00:00,32.0,low,121,,False,,,,,,,,,,655,,,0.0,35.75,3.0,2024-12-31,659.0,-4.0
A-8145a0,6,High Risk,126.93333333333334,dependency stress,0,No Errors,2.0,Unhappy,,,,2.0,126.93333333333334,0.0,2.0,Stable,dependency stress,No Errors,Unhappy,0,Company_33,Cybersecurity,AU,2023-04-25,partner,Basic,2,True,False,104,C-ad7ea3,2023-07-12,features,0.0,False,False,False,missing features,S-2eb247,2024-02-01,2024-06-09,Enterprise,25,4975,59700,False,False,False,True,monthly,True,U-fcee7a,2023-07-30,feature_29,9,972,0.0,False,16.2,T-ba404b,2023-01-06,2023-01-06 11:00:00,11.0,low,30,5.0,False,2023-01,6.0,High Risk,2.0,Unhappy,16.2,disengaged,0.0,No Errors,636,642.0,-6.0,,,,,,
A-8145a0,6,High Risk,126.93333333333334,dependency stress,0,No Errors,2.0,Unhappy,,,,2.0,126.93333333333334,0.0,2.0,Stable,dependency stress,No Errors,Unhappy,0,Company_33,Cybersecurity,AU,2023-04-25,partner,Basic,2,True,False,105,C-ad7ea3,2023-07-12,features,0.0,False,False,False,missing features,S-2eb247,2024-02-01,2024-06-09,Enterprise,25,4975,59700,False,False,False,True,monthly,True,U-fcee7a,2023-07-30,feature_29,9,972,0.0,False,16.2,T-baf332,2023-01-09,2023-01-09 18:00:00,18.0,medium,98,0.0,False,2023-01,6.0,High Risk,2.0,Unhappy,16.2,disengaged,0.0,No Errors,636,642.0,-6.0,,,,,,
A-8145a0,6,High Risk,126.93333333333334,dependency stress,0,No Errors,2.0,Unhappy,,,,2.0,126.93333333333334,0.0,2.0,Stable,dependency stress,No Errors,Unhappy,0,Company_33,Cybersecurity,AU,2023-04-25,partner,Basic,2,True,False,358,,,,,,,,,S-2eb247,2024-02-01,2024-06-09,Enterprise,25,4975,59700,False,False,False,True,monthly,True,U-fcee7a,2023-07-30,feature_29,9,972,,False,,T-48d493,2024-10-26,2024-10-27 15:00:00,39.0,medium,122,,False,,,,,,,,,,657,,,0.0,16.2,4.0,2024-12-31,659.0,-2.0
A-66224b,6,High Risk,100.46666666666664,dependency stress,0,No Errors,3.5,Satisfied,,,,5.0,100.46666666666668,0.0,3.4,High Risk,dependency stress,No Errors,Satisfied,0,Company_87,HealthTech,US,2024-10-18,other,Pro,92,True,False,311,,,,,,,,,S-021985,2024-12-22,2024-12-30,Enterprise,92,18308,219696,False,False,False,True,monthly,False,U-d756cf,2023-10-21,feature_1,11,3707,,True,,T-7d4777,2024-11-20,2024-11-21 16:00:00,40.0,medium,4,,False,,,,,,,,,,658,,,0.0,61.78333333333333,3.0,2024-12-31,659.0,-1.0
A-66224b,6,High Risk,100.46666666666664,dependency stress,0,No Errors,3.5,Satisfied,,,,5.0,100.46666666666668,0.0,3.4,High Risk,dependency stress,No Errors,Satisfied,0,Company_87,HealthTech,US,2024-10-18,other,Pro,92,True,False,312,,,,,,,,,S-021985,2024-12-22,2024-12-30,Enterprise,92,18308,219696,False,False,False,True,monthly,False,U-d756cf,2023-10-21,feature_1,11,3707,,True,,T-db5a57,2024-10-17,2024-10-18 22:00:00,46.0,high,43,,False,,,,,,,,,,657,,,0.0,61.78333333333333,5.0,2024-12-31,659.0,-2.0
A-4437e4,6,High Risk,45.20000000000001,stable usage,0,No Errors,1.0,Extremely Unhappy,,,,4.0,45.2,0.0,1.5,Elevated,stable usage,No Errors,Unhappy,0,Company_192,Cybersecurity,US,2023-09-16,event,Enterprise,3,False,False,107,C-458075,2024-06-21,features,0.0,False,False,False,too expensive,S-17bedf,2023-11-20,2024-09-17,Basic,3,0,0,True,False,False,True,monthly,True,U-0ff5f4,2024-05-11,feature_12,10,1430,0.0,False,23.83333333333333,T-f0ac4b,2024-01-17,2024-01-19 08:00:00,56.0,high,15,3.0,True,2024-01,6.0,High Risk,1.0,Extremely Unhappy,23.83333333333333,disengaged,0.0,No Errors,648,653.0,-5.0,,,,,,
A-4437e4,6,High Risk,45.20000000000001,stable usage,0,No Errors,1.0,Extremely Unhappy,,,,4.0,45.2,0.0,1.5,Elevated,stable usage,No Errors,Unhappy,0,Company_192,Cybersecurity,US,2023-09-16,event,Enterprise,3,False,False,409,,,,,,,,,S-17bedf,2023-11-20,2024-09-17,Basic,3,0,0,True,False,False,True,monthly,True,U-0ff5f4,2024-05-11,feature_12,10,1430,,False,,T-16a224,2024-07-05,2024-07-06 13:00:00,37.0,medium,134,,False,,,,,,,,,,654,,,0.0,23.83333333333333,0.0,2024-12-31,659.0,-5.0
