churn_event_id,account_id,churn_date,reason_code,refund_amount_usd,preceding_upgrade_flag,preceding_downgrade_flag,is_reactivation,feedback_text,subscription_id,start_date,end_date,plan_tier,seats,mrr_amount,arr_amount,is_trial,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag,usage_id,usage_date,feature_name,usage_count,usage_duration_secs,error_count_x,is_beta_feature,usage_duration_min_x,ticket_id,submitted_at,closed_at,resolution_time_hours,priority,first_response_time_minutes,satisfaction_score_x,escalation_flag,ticket_month,ticket_count,ticket_bucket,satisfaction_score_y,satisfaction_bucket,usage_duration_min_y,usage_bucket,error_count_y,error_bucket
C-ad8b54,A-a09355,2024-09-13,support,0.0,True,False,False,none,S-975ee4,2024-11-18,2024-11-24,Pro,14,686,8232,False,False,False,True,annual,False,U-fa42fe,2024-11-09,feature_19,13,3536,0,False,58.93333333333333,T-011d5c,2023-05-13,2023-05-15 15:00:00,63.0,urgent,34,3.0,False,2023-05,5,High Risk,2.4,Neutral,58.93333333333332,stable usage,0,No Errors
C-ad8b54,A-a09355,2024-09-13,support,0.0,True,False,False,none,S-975ee4,2024-11-18,2024-11-24,Pro,14,686,8232,False,False,False,True,annual,False,U-fa42fe,2024-11-09,feature_19,13,3536,0,False,58.93333333333333,T-6ea0dd,2024-02-08,2024-02-08 04:00:00,4.0,low,87,4.0,False,2024-02,5,High Risk,2.4,Neutral,58.93333333333332,stable usage,0,No Errors
C-ad8b54,A-a09355,2024-09-13,support,0.0,True,False,False,none,S-975ee4,2024-11-18,2024-11-24,Pro,14,686,8232,False,False,False,True,annual,False,U-fa42fe,2024-11-09,feature_19,13,3536,0,False,58.93333333333333,T-4fa65e,2024-06-03,2024-06-03 18:00:00,18.0,urgent,55,0.0,False,2024-06,5,High Risk,2.4,Neutral,58.93333333333332,stable usage,0,No Errors
C-ad8b54,A-a09355,2024-09-13,support,0.0,True,False,False,none,S-975ee4,2024-11-18,2024-11-24,Pro,14,686,8232,False,False,False,True,annual,False,U-fa42fe,2024-11-09,feature_19,13,3536,0,False,58.93333333333333,T-c1de5f,2023-10-13,2023-10-15 22:00:00,70.0,urgent,28,0.0,False,2023-10,5,High Risk,2.4,Neutral,58.93333333333332,stable usage,0,No Errors
C-f33efc,A-8ed5dd,2024-10-30,support,0.0,True,True,False,switched to competitor,S-97fab7,2024-03-27,2024-10-08,Basic,5,95,1140,False,False,False,True,annual,False,U-e66f8e,2023-05-22,feature_17,13,754,4,False,12.566666666666666,T-dd45ee,2024-12-09,2024-12-09 08:00:00,8.0,high,97,3.0,False,2024-12,6,High Risk,2.5,Neutral,12.566666666666668,disengaged,24,Severe Errors
C-f33efc,A-8ed5dd,2024-10-30,support,0.0,True,True,False,switched to competitor,S-97fab7,2024-03-27,2024-10-08,Basic,5,95,1140,False,False,False,True,annual,False,U-e66f8e,2023-05-22,feature_17,13,754,4,False,12.566666666666666,T-ee77ae,2024-05-17,2024-05-19 03:00:00,51.0,low,87,0.0,False,2024-05,6,High Risk,2.5,Neutral,12.566666666666668,disengaged,24,Severe Errors
C-f33efc,A-8ed5dd,2024-10-30,support,0.0,True,True,False,switched to competitor,S-97fab7,2024-03-27,2024-10-08,Basic,5,95,1140,False,False,False,True,annual,False,U-e66f8e,2023-05-22,feature_17,13,754,4,False,12.566666666666666,T-f9ca4b,2023-06-03,2023-06-03 21:00:00,21.0,low,180,5.0,False,2023-06,6,High Risk,2.5,Neutral,12.566666666666668,disengaged,24,Severe Errors
C-f33efc,A-8ed5dd,2024-10-30,support,0.0,True,True,False,switched to competitor,S-97fab7,2024-03-27,2024-10-08,Basic,5,95,1140,False,False,False,True,annual,False,U-e66f8e,2023-05-22,feature_17,13,754,4,False,12.566666666666666,T-3ec5db,2023-05-20,2023-05-22 00:00:00,48.0,urgent,84,3.0,False,2023-05,6,High Risk,2.5,Neutral,12.566666666666668,disengaged,24,Severe Errors
C-f33efc,A-8ed5dd,2024-10-30,support,0.0,True,True,False,switched to competitor,S-97fab7,2024-03-27,2024-10-08,Basic,5,95,1140,False,False,False,True,annual,False,U-e66f8e,2023-05-22,feature_17,13,754,4,False,12.566666666666666,T-7917a1,2024-06-09,2024-06-10 16:00:00,40.0,high,125,0.0,False,2024-06,6,High Risk,2.5,Neutral,12.566666666666668,disengaged,24,Severe Errors
C-f33efc,A-8ed5dd,2024-10-30,support,0.0,True,True,False,switched to competitor,S-97fab7,2024-03-27,2024-10-08,Basic,5,95,1140,False,False,False,True,annual,False,U-e66f8e,2023-05-22,feature_17,13,754,4,False,12.566666666666666,T-c55d61,2023-03-21,2023-03-21 06:00:00,6.0,high,8,4.0,False,2023-03,6,High Risk,2.5,Neutral,12.566666666666668,disengaged,24,Severe Errors
C-9d9bff,A-f5641b,2024-06-17,features,0.0,False,False,False,too expensive,S-966a44,2024-04-21,2024-07-22,Enterprise,31,6169,74028,False,True,True,True,monthly,True,U-544a1f,2024-04-25,feature_16,11,4917,1,False,81.95,T-ec46f5,2023-04-19,2023-04-21 07:00:00,55.0,high,93,0.0,False,2023-04,4,Elevated,1.5,Unhappy,81.95,dependency stress,4,Low Errors
C-9d9bff,A-f5641b,2024-06-17,features,0.0,False,False,False,too expensive,S-966a44,2024-04-21,2024-07-22,Enterprise,31,6169,74028,False,True,True,True,monthly,True,U-544a1f,2024-04-25,feature_16,11,4917,1,False,81.95,T-2188d7,2023-05-31,2023-05-31 04:00:00,4.0,urgent,46,3.0,False,2023-05,4,Elevated,1.5,Unhappy,81.95,dependency stress,4,Low Errors
C-9d9bff,A-f5641b,2024-06-17,features,0.0,False,False,False,too expensive,S-966a44,2024-04-21,2024-07-22,Enterprise,31,6169,74028,False,True,True,True,monthly,True,U-544a1f,2024-04-25,feature_16,11,4917,1,False,81.95,T-519a0a,2024-08-09,2024-08-11 14:00:00,62.0,medium,132,0.0,False,2024-08,4,Elevated,1.5,Unhappy,81.95,dependency stress,4,Low Errors
C-9d9bff,A-f5641b,2024-06-17,features,0.0,False,False,False,too expensive,S-966a44,2024-04-21,2024-07-22,Enterprise,31,6169,74028,False,True,True,True,monthly,True,U-544a1f,2024-04-25,feature_16,11,4917,1,False,81.95,T-b3feb3,2024-09-14,2024-09-16 21:00:00,69.0,high,121,3.0,True,2024-09,4,Elevated,1.5,Unhappy,81.95,dependency stress,4,Low Errors
C-49868d,A-309e54,2024-12-14,support,106.67,False,False,False,missing features,S-8b24a0,2024-12-29,2024-12-30,Pro,33,1617,19404,False,False,False,True,monthly,True,U-2abf5d,2023-04-04,feature_33,5,800,0,False,13.333333333333334,T-c9f3f0,2024-07-19,2024-07-20 02:00:00,26.0,high,145,0.0,False,2024-07,5,High Risk,0.6,Extremely Unhappy,13.333333333333334,disengaged,0,No Errors
C-49868d,A-309e54,2024-12-14,support,106.67,False,False,False,missing features,S-8b24a0,2024-12-29,2024-12-30,Pro,33,1617,19404,False,False,False,True,monthly,True,U-2abf5d,2023-04-04,feature_33,5,800,0,False,13.333333333333334,T-8f8c19,2023-05-30,2023-05-30 03:00:00,3.0,low,87,0.0,False,2023-05,5,High Risk,0.6,Extremely Unhappy,13.333333333333334,disengaged,0,No Errors
C-49868d,A-309e54,2024-12-14,support,106.67,False,False,False,missing features,S-8b24a0,2024-12-29,2024-12-30,Pro,33,1617,19404,False,False,False,True,monthly,True,U-2abf5d,2023-04-04,feature_33,5,800,0,False,13.333333333333334,T-f17009,2024-09-24,2024-09-26 04:00:00,52.0,medium,71,0.0,False,2024-09,5,High Risk,0.6,Extremely Unhappy,13.333333333333334,disengaged,0,No Errors
C-49868d,A-309e54,2024-12-14,support,106.67,False,False,False,missing features,S-8b24a0,2024-12-29,2024-12-30,Pro,33,1617,19404,False,False,False,True,monthly,True,U-2abf5d,2023-04-04,feature_33,5,800,0,False,13.333333333333334,T-08c89b,2024-04-27,2024-04-28 12:00:00,36.0,urgent,82,3.0,False,2024-04,5,High Risk,0.6,Extremely Unhappy,13.333333333333334,disengaged,0,No Errors
C-49868d,A-309e54,2024-12-14,support,106.67,False,False,False,missing features,S-8b24a0,2024-12-29,2024-12-30,Pro,33,1617,19404,False,False,False,True,monthly,True,U-2abf5d,2023-04-04,feature_33,5,800,0,False,13.333333333333334,T-f7b50d,2024-01-06,2024-01-06 02:00:00,2.0,urgent,66,0.0,False,2024-01,5,High Risk,0.6,Extremely Unhappy,13.333333333333334,disengaged,0,No Errors
C-27770c,A-7988d1,2024-06-19,competitor,16.89,False,False,False,too expensive,S-f4019e,2024-09-28,2024-11-16,Basic,33,627,7524,False,False,False,True,monthly,False,U-1bacde,2024-03-29,feature_32,10,4890,0,False,81.5,T-d01651,2023-11-28,2023-11-30 04:00:00,52.0,urgent,61,5.0,False,2023-11,3,Elevated,4.333333333333333,Very Satisfied,81.5,dependency stress,0,No Errors
C-27770c,A-7988d1,2024-06-19,competitor,16.89,False,False,False,too expensive,S-f4019e,2024-09-28,2024-11-16,Basic,33,627,7524,False,False,False,True,monthly,False,U-1bacde,2024-03-29,feature_32,10,4890,0,False,81.5,T-c30d17,2024-09-07,2024-09-07 09:00:00,9.0,low,104,5.0,False,2024-09,3,Elevated,4.333333333333333,Very Satisfied,81.5,dependency stress,0,No Errors
C-27770c,A-7988d1,2024-06-19,competitor,16.89,False,False,False,too expensive,S-f4019e,2024-09-28,2024-11-16,Basic,33,627,7524,False,False,False,True,monthly,False,U-1bacde,2024-03-29,feature_32,10,4890,0,False,81.5,T-20a128,2024-11-26,2024-11-27 21:00:00,45.0,urgent,31,3.0,False,2024-11,3,Elevated,4.333333333333333,Very Satisfied,81.5,dependency stress,0,No Errors
C-25c0d2,A-e693b6,2024-10-10,budget,0.0,False,True,False,missing features,S-8ca9f0,2024-09-01,2024-09-06,Basic,55,1045,12540,False,False,False,True,annual,True,U-ac2ce7,2024-05-22,feature_20,7,1064,3,False,17.733333333333334,T-2c42d0,2023-07-06,2023-07-06 01:00:00,1.0,urgent,144,3.0,False,2023-07,1,Stable,3.0,Neutral,17.733333333333334,disengaged,3,Low Errors
C-05224a,A-f17767,2023-05-03,pricing,0.0,True,False,False,none,S-3ad7c4,2024-01-03,2024-01-28,Pro,11,539,6468,False,True,False,True,monthly,True,U-1bffed,2023-08-02,feature_9,11,2508,0,False,41.8,T-d3ac82,2023-03-13,2023-03-15 13:00:00,61.0,high,88,0.0,True,2023-03,3,Elevated,2.6666666666666665,Neutral,41.8,stable usage,0,No Errors
C-05224a,A-f17767,2023-05-03,pricing,0.0,True,False,False,none,S-3ad7c4,2024-01-03,2024-01-28,Pro,11,539,6468,False,True,False,True,monthly,True,U-1bffed,2023-08-02,feature_9,11,2508,0,False,41.8,T-367fe2,2023-05-21,2023-05-22 15:00:00,39.0,medium,125,3.0,False,2023-05,3,Elevated,2.6666666666666665,Neutral,41.8,stable usage,0,No Errors
C-05224a,A-f17767,2023-05-03,pricing,0.0,True,False,False,none,S-3ad7c4,2024-01-03,2024-01-28,Pro,11,539,6468,False,True,False,True,monthly,True,U-1bffed,2023-08-02,feature_9,11,2508,0,False,41.8,T-7932c2,2024-01-28,2024-01-28 09:00:00,9.0,urgent,132,5.0,False,2024-01,3,Elevated,2.6666666666666665,Neutral,41.8,stable usage,0,No Errors
C-fe7ee4,A-b44e3e,2024-04-14,unknown,0.0,False,False,False,switched to competitor,S-f22b7f,2024-12-27,2024-12-27,Enterprise,40,7960,95520,False,False,False,True,annual,True,U-e93ca6,2024-05-06,feature_4,5,2745,0,False,45.75,T-66d999,2023-06-26,2023-06-27 15:00:00,39.0,urgent,41,5.0,False,2023-06,3,Elevated,4.333333333333333,Very Satisfied,45.75,stable usage,0,No Errors
C-fe7ee4,A-b44e3e,2024-04-14,unknown,0.0,False,False,False,switched to competitor,S-f22b7f,2024-12-27,2024-12-27,Enterprise,40,7960,95520,False,False,False,True,annual,True,U-e93ca6,2024-05-06,feature_4,5,2745,0,False,45.75,T-13a6c8,2023-12-27,2023-12-27 10:00:00,10.0,urgent,119,4.0,False,2023-12,3,Elevated,4.333333333333333,Very Satisfied,45.75,stable usage,0,No Errors
C-fe7ee4,A-b44e3e,2024-04-14,unknown,0.0,False,False,False,switched to competitor,S-f22b7f,2024-12-27,2024-12-27,Enterprise,40,7960,95520,False,False,False,True,annual,True,U-e93ca6,2024-05-06,feature_4,5,2745,0,False,45.75,T-0e6a8b,2024-06-23,2024-06-25 23:00:00,71.0,medium,66,4.0,False,2024-06,3,Elevated,4.333333333333333,Very Satisfied,45.75,stable usage,0,No Errors
C-29b7f7,A-8ae05d,2024-08-30,unknown,0.0,False,False,False,missing features,S-f4b648,2024-11-27,2024-12-28,Enterprise,86,17114,205368,False,False,False,True,annual,True,U-642adc,2023-11-27,feature_4,7,1512,0,False,25.2,T-65bdba,2023-08-06,2023-08-07 23:00:00,47.0,high,48,4.0,False,2023-08,1,Stable,4.0,Satisfied,25.2,inconsistent,0,No Errors
C-ef9abf,A-a33200,2024-10-07,features,21.61,True,False,False,too expensive,S-4e63e7,2024-10-25,2024-11-24,Enterprise,29,5771,69252,False,False,False,True,annual,True,U-6031dc,2024-11-03,feature_12,11,286,0,False,4.766666666666667,T-6807e7,2023-08-23,2023-08-23 16:00:00,16.0,low,118,4.0,False,2023-08,3,Elevated,3.0,Neutral,4.766666666666667,disengaged,0,No Errors
C-ef9abf,A-a33200,2024-10-07,features,21.61,True,False,False,too expensive,S-4e63e7,2024-10-25,2024-11-24,Enterprise,29,5771,69252,False,False,False,True,annual,True,U-6031dc,2024-11-03,feature_12,11,286,0,False,4.766666666666667,T-6750a4,2024-03-14,2024-03-15 13:00:00,37.0,low,101,0.0,False,2024-03,3,Elevated,3.0,Neutral,4.766666666666667,disengaged,0,No Errors
C-ef9abf,A-a33200,2024-10-07,features,21.61,True,False,False,too expensive,S-4e63e7,2024-10-25,2024-11-24,Enterprise,29,5771,69252,False,False,False,True,annual,True,U-6031dc,2024-11-03,feature_12,11,286,0,False,4.766666666666667,T-cb1b0e,2024-05-12,2024-05-14 08:00:00,56.0,urgent,46,5.0,False,2024-05,3,Elevated,3.0,Neutral,4.766666666666667,disengaged,0,No Errors
C-88a176,A-d922bf,2024-12-06,support,11.13,False,True,False,too expensive,S-1d7e7f,2024-09-01,2024-10-21,Enterprise,15,2985,35820,False,False,False,True,annual,True,U-fcf023,2023-01-09,feature_22,8,2752,0,False,45.86666666666667,T-5b9038,2024-07-16,2024-07-16 23:00:00,23.0,high,7,3.0,False,2024-07,7,Critical,1.4285714285714286,Unhappy,45.86666666666667,stable usage,0,No Errors
C-88a176,A-d922bf,2024-12-06,support,11.13,False,True,False,too expensive,S-1d7e7f,2024-09-01,2024-10-21,Enterprise,15,2985,35820,False,False,False,True,annual,True,U-fcf023,2023-01-09,feature_22,8,2752,0,False,45.86666666666667,T-8384cf,2024-01-23,2024-01-23 13:00:00,13.0,low,95,0.0,False,2024-01,7,Critical,1.4285714285714286,Unhappy,45.86666666666667,stable usage,0,No Errors
C-88a176,A-d922bf,2024-12-06,support,11.13,False,True,False,too expensive,S-1d7e7f,2024-09-01,2024-10-21,Enterprise,15,2985,35820,False,False,False,True,annual,True,U-fcf023,2023-01-09,feature_22,8,2752,0,False,45.86666666666667,T-1ab00a,2024-01-25,2024-01-27 04:00:00,52.0,low,30,0.0,False,2024-01,7,Critical,1.4285714285714286,Unhappy,45.86666666666667,stable usage,0,No Errors
C-88a176,A-d922bf,2024-12-06,support,11.13,False,True,False,too expensive,S-1d7e7f,2024-09-01,2024-10-21,Enterprise,15,2985,35820,False,False,False,True,annual,True,U-fcf023,2023-01-09,feature_22,8,2752,0,False,45.86666666666667,T-e6e1ba,2023-05-28,2023-05-29 17:00:00,41.0,medium,146,0.0,True,2023-05,7,Critical,1.4285714285714286,Unhappy,45.86666666666667,stable usage,0,No Errors
C-88a176,A-d922bf,2024-12-06,support,11.13,False,True,False,too expensive,S-1d7e7f,2024-09-01,2024-10-21,Enterprise,15,2985,35820,False,False,False,True,annual,True,U-fcf023,2023-01-09,feature_22,8,2752,0,False,45.86666666666667,T-24643b,2024-02-21,2024-02-21 02:00:00,2.0,low,130,3.0,False,2024-02,7,Critical,1.4285714285714286,Unhappy,45.86666666666667,stable usage,0,No Errors
C-88a176,A-d922bf,2024-12-06,support,11.13,False,True,False,too expensive,S-1d7e7f,2024-09-01,2024-10-21,Enterprise,15,2985,35820,False,False,False,True,annual,True,U-fcf023,2023-01-09,feature_22,8,2752,0,False,45.86666666666667,T-b91fc6,2023-09-01,2023-09-04 00:00:00,72.0,high,175,4.0,False,2023-09,7,Critical,1.4285714285714286,Unhappy,45.86666666666667,stable usage,0,No Errors
C-88a176,A-d922bf,2024-12-06,support,11.13,False,True,False,too expensive,S-1d7e7f,2024-09-01,2024-10-21,Enterprise,15,2985,35820,False,False,False,True,annual,True,U-fcf023,2023-01-09,feature_22,8,2752,0,False,45.86666666666667,T-8a2ad9,2024-01-23,2024-01-25 23:00:00,71.0,low,125,0.0,False,2024-01,7,Critical,1.4285714285714286,Unhappy,45.86666666666667,stable usage,0,No Errors
C-5328d6,A-0b0d6d,2024-12-31,competitor,0.0,False,False,False,none,S-6ef81d,2024-12-30,2024-12-31,Basic,25,475,5700,False,False,False,True,annual,True,U-d1b659,2024-12-14,feature_9,7,448,0,False,7.466666666666667,T-1760ba,2023-08-03,2023-08-04 12:00:00,36.0,medium,1,3.0,False,2023-08,5,High Risk,1.6,Unhappy,7.466666666666667,disengaged,0,No Errors
C-5328d6,A-0b0d6d,2024-12-31,competitor,0.0,False,False,False,none,S-6ef81d,2024-12-30,2024-12-31,Basic,25,475,5700,False,False,False,True,annual,True,U-d1b659,2024-12-14,feature_9,7,448,0,False,7.466666666666667,T-88d5fe,2024-01-14,2024-01-15 17:00:00,41.0,urgent,59,0.0,False,2024-01,5,High Risk,1.6,Unhappy,7.466666666666667,disengaged,0,No Errors
C-5328d6,A-0b0d6d,2024-12-31,competitor,0.0,False,False,False,none,S-6ef81d,2024-12-30,2024-12-31,Basic,25,475,5700,False,False,False,True,annual,True,U-d1b659,2024-12-14,feature_9,7,448,0,False,7.466666666666667,T-14733a,2023-05-06,2023-05-06 16:00:00,16.0,high,155,5.0,True,2023-05,5,High Risk,1.6,Unhappy,7.466666666666667,disengaged,0,No Errors
C-5328d6,A-0b0d6d,2024-12-31,competitor,0.0,False,False,False,none,S-6ef81d,2024-12-30,2024-12-31,Basic,25,475,5700,False,False,False,True,annual,True,U-d1b659,2024-12-14,feature_9,7,448,0,False,7.466666666666667,T-1df716,2024-10-09,2024-10-11 01:00:00,49.0,medium,145,0.0,False,2024-10,5,High Risk,1.6,Unhappy,7.466666666666667,disengaged,0,No Errors
C-5328d6,A-0b0d6d,2024-12-31,competitor,0.0,False,False,False,none,S-6ef81d,2024-12-30,2024-12-31,Basic,25,475,5700,False,False,False,True,annual,True,U-d1b659,2024-12-14,feature_9,7,448,0,False,7.466666666666667,T-bccf47,2023-05-05,2023-05-05 15:00:00,15.0,high,92,0.0,False,2023-05,5,High Risk,1.6,Unhappy,7.466666666666667,disengaged,0,No Errors
C-75fdd6,A-0f7d77,2024-11-09,competitor,0.0,False,False,True,missing features,S-1131ff,2024-12-01,2024-12-31,Basic,3,0,0,True,False,False,True,monthly,True,U-18e91f,2024-01-22,feature_8,8,4336,0,False,72.26666666666667,T-5fb9f7,2023-01-06,2023-01-06 19:00:00,19.0,medium,88,0.0,False,2023-01,5,High Risk,2.0,Unhappy,72.26666666666667,engaged,0,No Errors
C-75fdd6,A-0f7d77,2024-11-09,competitor,0.0,False,False,True,missing features,S-1131ff,2024-12-01,2024-12-31,Basic,3,0,0,True,False,False,True,monthly,True,U-18e91f,2024-01-22,feature_8,8,4336,0,False,72.26666666666667,T-37d585,2023-11-23,2023-11-25 04:00:00,52.0,high,138,5.0,False,2023-11,5,High Risk,2.0,Unhappy,72.26666666666667,engaged,0,No Errors
C-75fdd6,A-0f7d77,2024-11-09,competitor,0.0,False,False,True,missing features,S-1131ff,2024-12-01,2024-12-31,Basic,3,0,0,True,False,False,True,monthly,True,U-18e91f,2024-01-22,feature_8,8,4336,0,False,72.26666666666667,T-f79198,2023-11-30,2023-12-01 01:00:00,25.0,medium,17,0.0,False,2023-11,5,High Risk,2.0,Unhappy,72.26666666666667,engaged,0,No Errors
C-75fdd6,A-0f7d77,2024-11-09,competitor,0.0,False,False,True,missing features,S-1131ff,2024-12-01,2024-12-31,Basic,3,0,0,True,False,False,True,monthly,True,U-18e91f,2024-01-22,feature_8,8,4336,0,False,72.26666666666667,T-8ab508,2023-07-27,2023-07-27 13:00:00,13.0,high,82,0.0,False,2023-07,5,High Risk,2.0,Unhappy,72.26666666666667,engaged,0,No Errors
C-75fdd6,A-0f7d77,2024-11-09,competitor,0.0,False,False,True,missing features,S-1131ff,2024-12-01,2024-12-31,Basic,3,0,0,True,False,False,True,monthly,True,U-18e91f,2024-01-22,feature_8,8,4336,0,False,72.26666666666667,T-6e55e5,2023-06-05,2023-06-06 03:00:00,27.0,high,48,5.0,False,2023-06,5,High Risk,2.0,Unhappy,72.26666666666667,engaged,0,No Errors
C-79999b,A-58b9ff,2024-10-10,pricing,0.0,False,False,False,too expensive,S-310ae0,2024-09-13,2024-10-01,Enterprise,2,398,4776,False,False,False,True,monthly,True,U-65e1dd,2024-10-28,feature_13,9,2979,0,False,49.65,T-af95b8,2023-11-30,2023-12-02 17:00:00,65.0,low,120,4.0,False,2023-11,2,Stable,2.0,Unhappy,49.65,stable usage,0,No Errors
C-79999b,A-58b9ff,2024-10-10,pricing,0.0,False,False,False,too expensive,S-310ae0,2024-09-13,2024-10-01,Enterprise,2,398,4776,False,False,False,True,monthly,True,U-65e1dd,2024-10-28,feature_13,9,2979,0,False,49.65,T-d80a44,2023-02-04,2023-02-06 19:00:00,67.0,medium,38,0.0,True,2023-02,2,Stable,2.0,Unhappy,49.65,stable usage,0,No Errors
C-f49d4c,A-65c341,2024-12-16,unknown,0.0,False,False,False,switched to competitor,S-dd85c4,2024-02-26,2024-07-18,Enterprise,31,6169,74028,False,False,False,True,monthly,True,U-da4f69,2023-09-18,feature_33,15,2580,0,True,43.0,T-882ab9,2023-07-23,2023-07-24 10:00:00,34.0,high,90,0.0,False,2023-07,5,High Risk,0.8,Extremely Unhappy,43.0,stable usage,0,No Errors
C-f49d4c,A-65c341,2024-12-16,unknown,0.0,False,False,False,switched to competitor,S-dd85c4,2024-02-26,2024-07-18,Enterprise,31,6169,74028,False,False,False,True,monthly,True,U-da4f69,2023-09-18,feature_33,15,2580,0,True,43.0,T-d466fd,2024-05-06,2024-05-06 02:00:00,2.0,high,122,0.0,False,2024-05,5,High Risk,0.8,Extremely Unhappy,43.0,stable usage,0,No Errors
C-f49d4c,A-65c341,2024-12-16,unknown,0.0,False,False,False,switched to competitor,S-dd85c4,2024-02-26,2024-07-18,Enterprise,31,6169,74028,False,False,False,True,monthly,True,U-da4f69,2023-09-18,feature_33,15,2580,0,True,43.0,T-b181e3,2023-10-26,2023-10-28 21:00:00,69.0,urgent,25,0.0,False,2023-10,5,High Risk,0.8,Extremely Unhappy,43.0,stable usage,0,No Errors
C-f49d4c,A-65c341,2024-12-16,unknown,0.0,False,False,False,switched to competitor,S-dd85c4,2024-02-26,2024-07-18,Enterprise,31,6169,74028,False,False,False,True,monthly,True,U-da4f69,2023-09-18,feature_33,15,2580,0,True,43.0,T-b23b9f,2023-04-15,2023-04-17 07:00:00,55.0,low,109,0.0,False,2023-04,5,High Risk,0.8,Extremely Unhappy,43.0,stable usage,0,No Errors
C-f49d4c,A-65c341,2024-12-16,unknown,0.0,False,False,False,switched to competitor,S-dd85c4,2024-02-26,2024-07-18,Enterprise,31,6169,74028,False,False,False,True,monthly,True,U-da4f69,2023-09-18,feature_33,15,2580,0,True,43.0,T-ffb356,2023-10-15,2023-10-16 23:00:00,47.0,high,93,4.0,False,2023-10,5,High Risk,0.8,Extremely Unhappy,43.0,stable usage,0,No Errors
C-c179a3,A-e7beab,2024-04-25,features,0.0,False,True,False,missing features,S-8ff318,2024-12-23,2024-12-29,Pro,5,245,2940,False,False,False,True,monthly,True,U-117fde,2023-06-08,feature_37,13,7241,2,False,120.68333333333334,T-5a402d,2023-04-25,2023-04-27 15:00:00,63.0,low,138,3.0,False,2023-04,6,High Risk,2.6666666666666665,Neutral,120.68333333333334,dependency stress,12,High Errors
C-c179a3,A-e7beab,2024-04-25,features,0.0,False,True,False,missing features,S-8ff318,2024-12-23,2024-12-29,Pro,5,245,2940,False,False,False,True,monthly,True,U-117fde,2023-06-08,feature_37,13,7241,2,False,120.68333333333334,T-0de7f1,2024-09-22,2024-09-23 01:00:00,25.0,low,172,0.0,False,2024-09,6,High Risk,2.6666666666666665,Neutral,120.68333333333334,dependency stress,12,High Errors
C-c179a3,A-e7beab,2024-04-25,features,0.0,False,True,False,missing features,S-8ff318,2024-12-23,2024-12-29,Pro,5,245,2940,False,False,False,True,monthly,True,U-117fde,2023-06-08,feature_37,13,7241,2,False,120.68333333333334,T-cb3efb,2023-09-16,2023-09-16 19:00:00,19.0,high,28,5.0,False,2023-09,6,High Risk,2.6666666666666665,Neutral,120.68333333333334,dependency stress,12,High Errors
C-c179a3,A-e7beab,2024-04-25,features,0.0,False,True,False,missing features,S-8ff318,2024-12-23,2024-12-29,Pro,5,245,2940,False,False,False,True,monthly,True,U-117fde,2023-06-08,feature_37,13,7241,2,False,120.68333333333334,T-862af5,2023-03-01,2023-03-01 02:00:00,2.0,low,139,5.0,False,2023-03,6,High Risk,2.6666666666666665,Neutral,120.68333333333334,dependency stress,12,High Errors
C-c179a3,A-e7beab,2024-04-25,features,0.0,False,True,False,missing features,S-8ff318,2024-12-23,2024-12-29,Pro,5,245,2940,False,False,False,True,monthly,True,U-117fde,2023-06-08,feature_37,13,7241,2,False,120.68333333333334,T-4fd4ae,2023-10-19,2023-10-21 06:00:00,54.0,low,110,0.0,False,2023-10,6,High Risk,2.6666666666666665,Neutral,120.68333333333334,dependency stress,12,High Errors
C-c179a3,A-e7beab,2024-04-25,features,0.0,False,True,False,missing features,S-8ff318,2024-12-23,2024-12-29,Pro,5,245,2940,False,False,False,True,monthly,True,U-117fde,2023-06-08,feature_37,13,7241,2,False,120.68333333333334,T-6014e5,2023-10-16,2023-10-18 09:00:00,57.0,high,161,3.0,False,2023-10,6,High Risk,2.6666666666666665,Neutral,120.68333333333334,dependency stress,12,High Errors
C-2c86b1,A-afa505,2024-03-02,support,0.0,True,False,False,missing features,S-29c16b,2024-07-24,2024-10-06,Pro,70,3430,41160,False,False,False,True,monthly,True,U-a9adec,2023-11-29,feature_35,10,1490,0,True,24.833333333333332,T-618d10,2024-09-25,2024-09-25 19:00:00,19.0,urgent,130,0.0,False,2024-09,4,Elevated,1.5,Unhappy,24.833333333333332,disengaged,0,No Errors
C-2c86b1,A-afa505,2024-03-02,support,0.0,True,False,False,missing features,S-29c16b,2024-07-24,2024-10-06,Pro,70,3430,41160,False,False,False,True,monthly,True,U-a9adec,2023-11-29,feature_35,10,1490,0,True,24.833333333333332,T-b9b80b,2024-06-24,2024-06-26 09:00:00,57.0,urgent,49,3.0,True,2024-06,4,Elevated,1.5,Unhappy,24.833333333333332,disengaged,0,No Errors
C-2c86b1,A-afa505,2024-03-02,support,0.0,True,False,False,missing features,S-29c16b,2024-07-24,2024-10-06,Pro,70,3430,41160,False,False,False,True,monthly,True,U-a9adec,2023-11-29,feature_35,10,1490,0,True,24.833333333333332,T-948932,2023-03-14,2023-03-15 12:00:00,36.0,low,116,0.0,False,2023-03,4,Elevated,1.5,Unhappy,24.833333333333332,disengaged,0,No Errors
